tcp.time_delta,tcp.len,mqtt.dupflag,mqtt.retain,tcp_FIN,tcp_PSH,mqtt.qos,mqtt_len_log,mqtt.payload_entropy,mqtt.topic.len,clientid,label
4.019290000,68,0,0,0,1,0,4.204692619390966,4.324309452719443,21,Meter_P3_2,0
17.089574000,93,0,0,0,1,1,4.5217885770490405,4.8866929216718935,20,DoorSensor_E2_1,0
4.998384000,90,0,0,0,1,1,4.48863636973214,4.640155622586781,21,TempSensor_R1_3,0
13.526898000,74,0,0,0,1,1,4.290459441148391,4.345175521464347,20,DoorSensor_E2_2,0
4.303949000,68,0,0,0,1,0,4.204692619390966,4.388376603932547,21,Meter_P3_2,0
9.999734000,90,0,0,0,1,1,4.48863636973214,4.6281732812826,21,TempSensor_R1_2,0
5.959351000,68,0,0,0,1,0,4.204692619390966,4.34186497602557,21,Meter_P3_1,0
4.998361000,89,0,0,0,1,1,4.477336814478207,4.7044552869132605,21,TempSensor_R1_3,0
4.400986000,68,0,0,0,1,0,4.204692619390966,4.388376603932547,21,Meter_P3_2,0
7.918554000,74,0,0,0,1,1,4.290459441148391,4.345175521464347,20,DoorSensor_E2_2,0
9.998432000,90,0,0,0,1,1,4.48863636973214,4.620391932144932,21,TempSensor_R1_1,0
1.143805000,68,0,0,0,1,0,4.204692619390966,4.324309452719443,21,Meter_P3_2,0
4.999446000,90,0,0,0,1,1,4.48863636973214,4.683883995636994,21,TempSensor_R1_3,0
5.512902000,68,0,0,0,1,0,4.204692619390966,4.388376603932547,21,Meter_P3_1,0
3.386450000,68,0,0,0,1,0,4.204692619390966,4.34186497602557,21,Meter_P3_2,0
5.614858000,74,0,0,0,1,1,4.290459441148391,4.345175521464347,20,DoorSensor_E2_2,0
1.752473000,68,0,0,0,1,0,4.204692619390966,4.34186497602557,21,Meter_P3_2,0
9.996460000,89,0,0,0,1,1,4.477336814478207,4.672197222397132,21,TempSensor_R1_2,0
4.996247000,90,0,0,0,1,1,4.48863636973214,4.652137963890964,21,TempSensor_R1_3,0
15.936200000,93,0,0,0,1,1,4.5217885770490405,4.773116198172835,20,DoorSensor_E2_1,0
6.470483000,68,0,0,0,1,0,4.204692619390966,4.295353348118593,21,Meter_P3_1,0
2.533468000,68,0,0,0,1,0,4.204692619390966,4.277797824812466,21,Meter_P3_2,0
1.128847000,68,0,0,0,1,0,4.204692619390966,4.388376603932547,21,Meter_P3_2,0
10.000344000,90,0,0,0,1,1,4.48863636973214,4.703647686078845,21,TempSensor_R1_1,0
4.999272000,90,0,0,0,1,1,4.48863636973214,4.671901654332813,21,TempSensor_R1_3,0
3.956200000,68,0,0,0,1,0,4.204692619390966,4.388376603932547,21,Meter_P3_1,0
2.685893000,68,0,0,0,1,0,4.204692619390966,4.388376603932547,21,Meter_P3_2,0
3.837969000,68,0,0,0,1,0,4.204692619390966,4.388376603932547,21,Meter_P3_2,0
10.000089000,89,0,0,0,1,1,4.477336814478207,4.583329883617665,21,TempSensor_R1_2,0
4.998944000,90,0,0,0,1,1,4.48863636973214,4.659919313028632,21,TempSensor_R1_3,0
1.093139000,68,0,0,0,1,0,4.204692619390966,4.388376603932547,21,Meter_P3_2,0
5.078078000,74,0,0,0,1,1,4.290459441148391,4.345175521464347,20,DoorSensor_E2_2,0
1.456193000,68,0,0,0,1,0,4.204692619390966,4.324309452719443,21,Meter_P3_1,0
2.789546000,68,0,0,0,1,0,4.204692619390966,4.34186497602557,21,Meter_P3_2,0
9.998796000,90,0,0,0,1,1,4.48863636973214,4.628173281282599,21,TempSensor_R1_1,0
4.997242000,90,0,0,0,1,1,4.48863636973214,4.747376059129059,21,TempSensor_R1_3,0
1.746259000,68,0,0,0,1,0,4.204692619390966,4.388376603932547,21,Meter_P3_2,0
3.136537000,68,0,0,0,1,0,4.204692619390966,4.34186497602557,21,Meter_P3_1,0
0.624156000,68,0,0,0,1,0,4.204692619390966,4.388376603932547,21,Meter_P3_2,0
9.996609000,90,0,0,0,1,1,4.48863636973214,4.747376059129059,21,TempSensor_R1_2,0
4.998927000,89,0,0,0,1,1,4.477336814478207,4.639939157881003,21,TempSensor_R1_3,0
8.520908000,74,0,0,0,1,1,4.290459441148391,4.345175521464347,20,DoorSensor_E2_2,0
4.667424000,68,0,0,0,1,0,4.204692619390966,4.34186497602557,21,Meter_P3_2,0
7.185232000,68,0,0,0,1,0,4.204692619390966,4.4348882318395235,21,Meter_P3_1,0
1.394199000,67,0,0,0,1,0,4.189654742026425,4.3297176493718394,21,Meter_P3_2,0
9.999301000,90,0,0,0,1,1,4.48863636973214,4.671901654332814,21,TempSensor_R1_1,0
4.998876000,90,0,0,0,1,1,4.48863636973214,4.683883995636995,21,TempSensor_R1_3,0
24.670444000,91,0,0,0,1,1,4.499809670330265,4.795068774400495,20,DoorSensor_E2_1,0
4.640165000,68,0,0,0,1,0,4.204692619390966,4.34186497602557,21,Meter_P3_2,0
5.595365000,68,0,0,0,1,0,4.204692619390966,4.388376603932547,21,Meter_P3_1,0
9.999273000,90,0,0,0,1,1,4.48863636973214,4.659919313028632,21,TempSensor_R1_2,0
4.997655000,90,0,0,0,1,1,4.48863636973214,4.683883995636996,21,TempSensor_R1_3,0
1.674701000,68,0,0,0,1,0,4.204692619390966,4.34186497602557,21,Meter_P3_2,0
1.069317000,68,0,0,0,1,0,4.204692619390966,4.4348882318395235,21,Meter_P3_2,0
12.252939000,74,0,0,0,1,1,4.290459441148391,4.345175521464347,20,DoorSensor_E2_2,0
1.627626000,68,0,0,0,1,0,4.204692619390966,4.388376603932547,21,Meter_P3_2,0
9.999082000,90,0,0,0,1,1,4.48863636973214,4.671901654332814,21,TempSensor_R1_1,0
4.999391000,90,0,0,0,1,1,4.48863636973214,4.683883995636995,21,TempSensor_R1_3,0
6.172785000,68,0,0,0,1,0,4.204692619390966,4.388376603932547,21,Meter_P3_1,0
2.595312000,68,0,0,0,1,0,4.204692619390966,4.34186497602557,21,Meter_P3_2,0
3.189428000,68,0,0,0,1,0,4.204692619390966,4.324309452719443,21,Meter_P3_1,0
3.449630000,68,0,0,0,1,0,4.204692619390966,4.388376603932547,21,Meter_P3_2,0
9.999494000,90,0,0,0,1,1,4.48863636973214,4.620391932144932,21,TempSensor_R1_2,0
7.523021000,74,0,0,0,1,1,4.290459441148391,4.345175521464347,20,DoorSensor_E2_2,0
4.999239000,90,0,0,0,1,1,4.48863636973214,4.640155622586781,21,TempSensor_R1_3,0
2.425161000,68,0,0,0,1,0,4.204692619390966,4.388376603932547,21,Meter_P3_2,0
9.999082000,89,0,0,0,1,1,4.477336814478207,4.7044552869132605,21,TempSensor_R1_1,0
4.999173000,90,0,0,0,1,1,4.48863636973214,4.671901654332813,21,TempSensor_R1_3,0
3.984673000,68,0,0,0,1,0,4.204692619390966,4.388376603932547,21,Meter_P3_2,0
7.259880000,68,0,0,0,1,0,4.204692619390966,4.388376603932547,21,Meter_P3_1,0
22.652334000,93,0,0,0,1,1,4.5217885770490405,4.8343082201147745,20,DoorSensor_E2_1,0
9.997271000,90,0,0,0,1,1,4.48863636973214,4.652137963890964,21,TempSensor_R1_2,0
4.999025000,89,0,0,0,1,1,4.477336814478207,4.7044552869132605,21,TempSensor_R1_3,0
4.962703000,68,0,0,0,1,0,4.204692619390966,4.295353348118593,21,Meter_P3_2,0
5.540175000,68,0,0,0,1,0,4.204692619390966,4.388376603932547,21,Meter_P3_1,0
11.770850000,74,0,0,0,1,1,4.290459441148391,4.345175521464347,20,DoorSensor_E2_2,0
9.998151000,89,0,0,0,1,1,4.477336814478207,4.627763553007399,21,TempSensor_R1_1,0
3.400937000,68,0,0,0,1,0,4.204692619390966,4.388376603932547,21,Meter_P3_1,0
4.998854000,90,0,0,0,1,1,4.48863636973214,4.671901654332813,21,TempSensor_R1_3,0
4.720325000,68,0,0,0,1,0,4.204692619390966,4.388376603932547,21,Meter_P3_2,0
2.557857000,67,0,0,0,1,0,4.189654742026425,4.3297176493718394,21,Meter_P3_2,0
9.998790000,90,0,0,0,1,1,4.48863636973214,4.703647686078845,21,TempSensor_R1_2,0
8.173574000,74,0,0,0,1,1,4.290459441148391,4.345175521464347,20,DoorSensor_E2_2,0
4.998282000,89,0,0,0,1,1,4.477336814478207,4.6076810933648735,21,TempSensor_R1_3,0
4.466530000,68,0,0,0,1,0,4.204692619390966,4.4348882318395235,21,Meter_P3_2,0
9.998854000,90,0,0,0,1,1,4.48863636973214,4.671901654332814,21,TempSensor_R1_1,0
4.999195000,90,0,0,0,1,1,4.48863636973214,4.683883995636995,21,TempSensor_R1_3,0
4.306314000,68,0,0,0,1,0,4.204692619390966,4.277797824812466,21,Meter_P3_2,0
7.149829000,68,0,0,0,1,0,4.204692619390966,4.388376603932547,21,Meter_P3_1,0
6.014826000,93,0,0,0,1,1,4.5217885770490405,4.767289936597266,20,DoorSensor_E2_1,0
1.224790000,68,0,0,0,1,0,4.204692619390966,4.4348882318395235,21,Meter_P3_2,0
9.999107000,90,0,0,0,1,1,4.48863636973214,4.652137963890964,21,TempSensor_R1_2,0
4.997216000,89,0,0,0,1,1,4.477336814478207,4.704455286913261,21,TempSensor_R1_3,0
3.829554000,74,0,0,0,1,1,4.290459441148391,4.345175521464347,20,DoorSensor_E2_2,0
4.224012000,68,0,0,0,1,0,4.204692619390966,4.34186497602557,21,Meter_P3_1,0
4.202006000,68,0,0,0,1,0,4.204692619390966,4.388376603932547,21,Meter_P3_2,0
9.999334000,90,0,0,0,1,1,4.48863636973214,4.703647686078845,21,TempSensor_R1_1,0
4.999025000,90,0,0,0,1,1,4.48863636973214,4.703647686078845,21,TempSensor_R1_3,0
3.646020000,68,0,0,0,1,0,4.204692619390966,4.4348882318395235,21,Meter_P3_2,0
3.841304000,68,0,0,0,1,0,4.204692619390966,4.388376603932547,21,Meter_P3_1,0
1.503202000,68,0,0,0,1,0,4.204692619390966,4.388376603932547,21,Meter_P3_2,0
7.044769000,74,0,0,0,1,1,4.290459441148391,4.345175521464347,20,DoorSensor_E2_2,0
9.998670000,89,0,0,0,1,1,4.477336814478207,4.7044552869132605,21,TempSensor_R1_2,0
4.999407000,88,0,0,0,1,1,4.465908118654584,4.594934985835607,21,TempSensor_R1_3,0
3.819977000,68,0,0,0,1,0,4.204692619390966,4.388376603932547,21,Meter_P3_2,0
6.087173000,68,0,0,0,1,0,4.204692619390966,4.388376603932547,21,Meter_P3_1,0
16.336865000,91,0,0,0,1,1,4.499809670330265,4.814224351290289,20,DoorSensor_E2_1,0
9.998956000,90,0,0,0,1,1,4.48863636973214,4.659919313028632,21,TempSensor_R1_1,0
2.907318000,68,0,0,0,1,0,4.204692619390966,4.4348882318395235,21,Meter_P3_2,0
4.999061000,90,0,0,0,1,1,4.48863636973214,4.703647686078845,21,TempSensor_R1_3,0
3.340456000,68,0,0,0,1,0,4.204692619390966,4.4348882318395235,21,Meter_P3_1,0
4.517679000,68,0,0,0,1,0,4.204692619390966,4.34186497602557,21,Meter_P3_2,0
9.998656000,90,0,0,0,1,1,4.48863636973214,4.671901654332813,21,TempSensor_R1_2,0
4.999766000,90,0,0,0,1,1,4.48863636973214,4.652137963890964,21,TempSensor_R1_3,0
13.541325000,74,0,0,0,1,1,4.290459441148391,4.345175521464347,20,DoorSensor_E2_2,0
6.963278000,68,0,0,0,1,0,4.204692619390966,4.34186497602557,21,Meter_P3_1,0
3.906139000,68,0,0,0,1,0,4.204692619390966,4.34186497602557,21,Meter_P3_2,0
9.999077000,90,0,0,0,1,1,4.48863636973214,4.652137963890963,21,TempSensor_R1_1,0
4.997846000,90,0,0,0,1,1,4.48863636973214,4.7036476860788445,21,TempSensor_R1_3,0
4.211237000,68,0,0,0,1,0,4.204692619390966,4.388376603932547,21,Meter_P3_2,0
5.440711000,68,0,0,0,1,0,4.204692619390966,4.4348882318395235,21,Meter_P3_1,0
1.049614000,68,0,0,0,1,0,4.204692619390966,4.324309452719443,21,Meter_P3_2,0
9.999012000,90,0,0,0,1,1,4.48863636973214,4.683883995636995,21,TempSensor_R1_2,0
4.998506000,89,0,0,0,1,1,4.477336814478207,4.6399391578810025,21,TempSensor_R1_3,0
19.105245000,93,0,0,0,1,1,4.5217885770490405,4.785873705221692,20,DoorSensor_E2_1,0
4.249119000,68,0,0,0,1,0,4.204692619390966,4.4348882318395235,21,Meter_P3_2,0
11.756139000,74,0,0,0,1,1,4.290459441148391,4.345175521464347,20,DoorSensor_E2_2,0
9.998910000,90,0,0,0,1,1,4.48863636973214,4.715630027383027,21,TempSensor_R1_1,0
6.488005000,68,0,0,0,1,0,4.204692619390966,4.388376603932547,21,Meter_P3_1,0
1.686806000,68,0,0,0,1,0,4.204692619390966,4.388376603932547,21,Meter_P3_2,0
4.999371000,90,0,0,0,1,1,4.48863636973214,4.652137963890963,21,TempSensor_R1_3,0
2.539476000,68,0,0,0,1,0,4.204692619390966,4.324309452719443,21,Meter_P3_2,0
1.727673000,68,0,0,0,1,0,4.204692619390966,4.388376603932547,21,Meter_P3_2,0
9.999244000,90,0,0,0,1,1,4.48863636973214,4.659919313028632,21,TempSensor_R1_2,0
4.998907000,90,0,0,0,1,1,4.48863636973214,4.747376059129059,21,TempSensor_R1_3,0
6.120406000,68,0,0,0,1,0,4.204692619390966,4.324309452719443,21,Meter_P3_1,0
3.907344000,68,0,0,0,1,0,4.204692619390966,4.295353348118593,21,Meter_P3_2,0
9.998445000,90,0,0,0,1,1,4.48863636973214,4.525153836906836,21,TempSensor_R1_1,0
4.999121000,90,0,0,0,1,1,4.48863636973214,4.703647686078845,21,TempSensor_R1_3,0
3.288223000,68,0,0,0,1,0,4.204692619390966,4.324309452719443,21,Meter_P3_2,0
12.876685000,74,0,0,0,1,1,4.290459441148391,4.345175521464347,20,DoorSensor_E2_2,0
7.693642000,68,0,0,0,1,0,4.204692619390966,4.277797824812466,21,Meter_P3_1,0
2.327279000,68,0,0,0,1,0,4.204692619390966,4.324309452719443,21,Meter_P3_2,0
9.998502000,90,0,0,0,1,1,4.48863636973214,4.671901654332813,21,TempSensor_R1_2,0
4.998470000,90,0,0,0,1,1,4.48863636973214,4.671901654332814,21,TempSensor_R1_3,0
3.131154000,68,0,0,0,1,0,4.204692619390966,4.324309452719443,21,Meter_P3_2,0
0.358084000,92,0,0,0,1,1,4.51085950651685,4.835690520709708,20,DoorSensor_E2_1,0
2.525502000,68,0,0,0,1,0,4.204692619390966,4.388376603932547,21,Meter_P3_2,0
9.998338000,90,0,0,0,1,1,4.48863636973214,4.640155622586781,21,TempSensor_R1_1,0
4.999384000,90,0,0,0,1,1,4.48863636973214,4.640155622586781,21,TempSensor_R1_3,0
7.154265000,68,0,0,0,1,0,4.204692619390966,4.388376603932547,21,Meter_P3_1,0
2,0
2.276389000,68,0,0,0,1,0,4.204692619390966,4.324309452719443,21,Meter_P3_2,0
3.023606000,67,0,0,0,1,0,4.189654742026425,4.3297176493718394,21,Meter_P3_1,0
9.999718000,90,0,0,0,1,1,4.48863636973214,4.671901654332814,21,TempSensor_R1_2,0
3.909991000,68,0,0,0,1,0,4.204692619390966,4.388376603932547,21,Meter_P3_2,0
4.998905000,90,0,0,0,1,1,4.48863636973214,4.683883995636996,21,TempSensor_R1_3,0
3.402917000,74,0,0,0,1,1,4.290459441148391,4.345175521464347,20,DoorSensor_E2_2,0
4.113264000,68,0,0,0,1,0,4.204692619390966,4.34186497602557,21,Meter_P3_2,0
9.999067000,90,0,0,0,1,1,4.48863636973214,4.556899868652868,21,TempSensor_R1_1,0
4.998682000,90,0,0,0,1,1,4.48863636973214,4.747376059129059,21,TempSensor_R1_3,0
3.245012000,67,0,0,0,1,0,4.189654742026425,4.3297176493718394,21,Meter_P3_1,0
5.246630000,74,0,0,0,1,1,4.290459441148391,4.345175521464347,20,DoorSensor_E2_2,0
3.259040000,68,0,0,0,1,0,4.204692619390966,4.4348882318395235,21,Meter_P3_2,0
9.997696000,90,0,0,0,1,1,4.48863636973214,4.6084095908407505,21,TempSensor_R1_2,0
4.999269000,90,0,0,0,1,1,4.48863636973214,4.715630027383027,21,TempSensor_R1_3,0
1.877309000,68,0,0,0,1,0,4.204692619390966,4.388376603932547,21,Meter_P3_2,0
6.346993000,74,0,0,0,1,1,4.290459441148391,4.345175521464347,20,DoorSensor_E2_2,0
3.121873000,68,0,0,0,1,0,4.204692619390966,4.4348882318395235,21,Meter_P3_2,0
7.918674000,68,0,0,0,1,0,4.204692619390966,4.388376603932547,21,Meter_P3_1,0
9.999273000,90,0,0,0,1,1,4.48863636973214,4.715630027383027,21,TempSensor_R1_1,0
4.996760000,89,0,0,0,1,1,4.477336814478207,4.575423028848745,21,TempSensor_R1_3,0
2.929781000,68,0,0,0,1,0,4.204692619390966,4.34186497602557,21,Meter_P3_2,0
9.998850000,90,0,0,0,1,1,4.48863636973214,4.7156300273830265,21,TempSensor_R1_2,0
6.371371000,68,0,0,0,1,0,4.204692619390966,4.277797824812466,21,Meter_P3_1,0
4.999362000,90,0,0,0,1,1,4.48863636973214,4.671901654332814,21,TempSensor_R1_3,0
28.204481000,93,0,0,0,1,1,4.5217885770490405,4.767289936597266,20,DoorSensor_E2_1,0
4.039874000,68,0,0,0,1,0,4.204692619390966,4.34186497602557,21,Meter_P3_2,0
1.081771000,67,0,0,0,1,0,4.189654742026425,4.3297176493718394,21,Meter_P3_2,0
3.671964000,68,0,0,0,1,0,4.204692619390966,4.388376603932547,21,Meter_P3_1,0
2.232033000,68,0,0,0,1,0,4.204692619390966,4.34186497602557,21,Meter_P3_2,0
12.337262000,74,0,0,0,1,1,4.290459441148391,4.345175521464347,20,DoorSensor_E2_2,0
4.998726000,90,0,0,0,1,1,4.48863636973214,4.671901654332813,21,TempSensor_R1_3,0
3.065639000,68,0,0,0,1,0,4.204692619390966,4.277797824812466,21,Meter_P3_2,0
5.811612000,68,0,0,0,1,0,4.204692619390966,4.388376603932547,21,Meter_P3_1,0
2.820280000,68,0,0,0,1,0,4.204692619390966,4.324309452719443,21,Meter_P3_2,0
9.999518000,90,0,0,0,1,1,4.48863636973214,4.715630027383027,21,TempSensor_R1_2,0
4.998350000,90,0,0,0,1,1,4.48863636973214,4.671901654332813,21,TempSensor_R1_3,0
1.589929000,68,0,0,0,1,0,4.204692619390966,4.34186497602557,21,Meter_P3_2,0
8.962890000,74,0,0,0,1,1,4.290459441148391,4.345175521464347,20,DoorSensor_E2_2,0
2.734047000,68,0,0,0,1,0,4.204692619390966,4.388376603932547,21,Meter_P3_2,0
9.998946000,90,0,0,0,1,1,4.48863636973214,4.671901654332813,21,TempSensor_R1_1,0
4.997428000,90,0,0,0,1,1,4.48863636973214,4.715630027383027,21,TempSensor_R1_3,0
1.865870000,68,0,0,0,1,0,4.204692619390966,4.324309452719443,21,Meter_P3_2,0
7.289544000,68,0,0,0,1,0,4.204692619390966,4.34186497602557,21,Meter_P3_1,0
1.660249000,68,0,0,0,1,0,4.204692619390966,4.388376603932547,21,Meter_P3_2,0
17.271010000,93,0,0,0,1,1,4.5217885770490405,4.767289936597266,20,DoorSensor_E2_1,0
1.562857000,68,0,0,0,1,0,4.204692619390966,4.388376603932547,21,Meter_P3_2,0
9.999009000,89,0,0,0,1,1,4.477336814478207,4.660021617523527,21,TempSensor_R1_2,0
4.998841000,89,0,0,0,1,1,4.477336814478207,4.660021617523527,21,TempSensor_R1_3,0
4.879899000,68,0,0,0,1,0,4.204692619390966,4.295353348118593,21,Meter_P3_1,0
4.392687000,67,0,0,0,1,0,4.189654742026425,4.3297176493718394,21,Meter_P3_2,0
9.998040000,90,0,0,0,1,1,4.48863636973214,4.6281732812826,21,TempSensor_R1_1,0
11.602243000,74,0,0,0,1,1,4.290459441148391,4.345175521464347,20,DoorSensor_E2_2,0
4.999400000,90,0,0,0,1,1,4.48863636973214,4.747376059129059,21,TempSensor_R1_3,0
4.867444000,68,0,0,0,1,0,4.204692619390966,4.324309452719443,21,Meter_P3_2,0
7.193769000,66,0,0,0,1,0,4.174387269895637,4.269035163567091,21,Meter_P3_1,0
9.996527000,90,0,0,0,1,1,4.48863636973214,4.6281732812826,21,TempSensor_R1_2,0
4.996945000,90,0,0,0,1,1,4.48863636973214,4.659919313028632,21,TempSensor_R1_3,0
2.108661000,68,0,0,0,1,0,4.204692619390966,4.388376603932547,21,Meter_P3_2,0
1.374887000,68,0,0,0,1,0,4.204692619390966,4.34186497602557,21,Meter_P3_2,0
7.062377000,74,0,0,0,1,1,4.290459441148391,4.345175521464347,20,DoorSensor_E2_2,0
5.100872000,68,0,0,0,1,0,4.204692619390966,4.388376603932547,21,Meter_P3_1,0
9.998845000,90,0,0,0,1,1,4.48863636973214,4.703647686078845,21,TempSensor_R1_1,0
2.926065000,68,0,0,0,1,0,4.204692619390966,4.34186497602557,21,Meter_P3_2,0
4.999013000,90,0,0,0,1,1,4.48863636973214,4.659919313028632,21,TempSensor_R1_3,0
5.278749000,68,0,0,0,1,0,4.204692619390966,4.324309452719443,21,Meter_P3_1,0
4.801728000,68,0,0,0,1,0,4.204692619390966,4.324309452719443,21,Meter_P3_2,0
9.998775000,90,0,0,0,1,1,4.48863636973214,4.671901654332814,21,TempSensor_R1_2,0
4.999176000,90,0,0,0,1,1,4.48863636973214,4.703647686078845,21,TempSensor_R1_3,0
4.770845000,68,0,0,0,1,0,4.204692619390966,4.4348882318395235,21,Meter_P3_2,0
9.999314000,89,0,0,0,1,1,4.477336814478207,4.6721972223971315,21,TempSensor_R1_1,0
4.997761000,90,0,0,0,1,1,4.48863636973214,4.671901654332814,21,TempSensor_R1_3,0
1.709727000,68,0,0,0,1,0,4.204692619390966,4.388376603932547,21,Meter_P3_2,0
9.120470000,74,0,0,0,1,1,4.290459441148391,4.345175521464347,20,DoorSensor_E2_2,0
13.535294000,93,0,0,0,1,1,4.5217885770490405,4.685054488771491,20,DoorSensor_E2_1,0
3.302583000,68,0,0,0,1,0,4.204692619390966,4.388376603932547,21,Meter_P3_1,0
1.905965000,68,0,0,0,1,0,4.204692619390966,4.34186497602557,21,Meter_P3_2,0
9.997707000,90,0,0,0,1,1,4.48863636973214,4.735393717824877,21,TempSensor_R1_2,0
4.998722000,90,0,0,0,1,1,4.48863636973214,4.640155622586781,21,TempSensor_R1_3,0
4.428391000,68,0,0,0,1,0,4.204692619390966,4.34186497602557,21,Meter_P3_1,0
3.131866000,68,0,0,0,1,0,4.204692619390966,4.388376603932547,21,Meter_P3_2,0
9.999097000,89,0,0,0,1,1,4.477336814478207,4.692279682039656,21,TempSensor_R1_1,0
2.756974000,68,0,0,0,1,0,4.204692619390966,4.388376603932547,21,Meter_P3_2,0
4.998875000,90,0,0,0,1,1,4.48863636973214,4.703647686078845,21,TempSensor_R1_3,0
4.712824000,68,0,0,0,1,0,4.204692619390966,4.324309452719443,21,Meter_P3_1,0
2.692190000,68,0,0,0,1,0,4.204692619390966,4.4348882318395235,21,Meter_P3_2,0
11.600035000,74,0,0,0,1,1,4.290459441148391,4.345175521464347,20,DoorSensor_E2_2,0
9.997724000,90,0,0,0,1,1,4.48863636973214,4.703647686078845,21,TempSensor_R1_2,0
4.998899000,90,0,0,0,1,1,4.48863636973214,4.703647686078845,21,TempSensor_R1_3,0
3.445417000,68,0,0,0,1,0,4.204692619390966,4.324309452719443,21,Meter_P3_2,0
1.706501000,68,0,0,0,1,0,4.204692619390966,4.34186497602557,21,Meter_P3_2,0
7.790700000,68,0,0,0,1,0,4.204692619390966,4.324309452719443,21,Meter_P3_1,0
9.999460000,90,0,0,0,1,1,4.48863636973214,4.7156300273830265,21,TempSensor_R1_1,0
4.999100000,89,0,0,0,1,1,4.477336814478207,4.6721972223971315,21,TempSensor_R1_3,0
3.345142000,68,0,0,0,1,0,4.204692619390966,4.388376603932547,21,Meter_P3_2,0
4.413334000,68,0,0,0,1,0,4.204692619390966,4.388376603932547,21,Meter_P3_1,0
